324 12 -2.02509 2.3297
328 12 -2.18534 1.95198
332 12 -2.24857 1.52491
336 12 -2.20655 1.09093
340 12 -2.06894 0.691182
344 12 -1.85977 0.358173
348 12 -1.61175 0.109644
352 12 -1.35738 -0.0545605
356 12 -1.1206 -0.148628
360 12 -0.913825 -0.192243
364 12 -0.740238 -0.203519
368 12 -0.597743 -0.19601
372 12 -0.48211 -0.178669
376 12 -0.388802 -0.156929
380 12 -0.313802 -0.133922
384 12 -0.253814 -0.111457
388 12 -0.20614 -0.0906651
392 12 -0.168462 -0.0722833
396 12 -0.138738 -0.0566826
 
0 16 0.00750187 -0.00990141
4 16 0.00792313 -0.013613
8 16 0.00807054 -0.0191385
12 16 0.00838721 -0.0279183
16 16 0.0114301 -0.0416931
20 16 0.0187823 -0.056917
24 16 0.0270196 -0.0726977
28 16 0.0363582 -0.0926056
32 16 0.0481088 -0.118601
36 16 0.0637215 -0.152666
40 16 0.0852115 -0.197532
44 16 0.115837 -0.257167
48 16 0.161392 -0.337454
52 16 0.233137 -0.447225
56 16 0.355206 -0.599058
60 16 0.583342 -0.803761
64 16 1.0284 -1.01365
68 16 1.65422 -0.90229
72 16 2.01743 -0.398833
76 16 2.16346 0.0530933
80 16 2.23945 0.423253
84 16 2.28958 0.755697
88 16 2.32175 1.07798
92 16 2.33136 1.40598
96 16 2.30668 1.74784
100 16 2.2306 2.10259
104 16 2.08567 2.45474
108 16 1.86621 2.77085
112 16 1.59204 3.01043
116 16 1.3043 3.15273
120 16 1.04114 3.20964
124 16 0.821198 3.21011
128 16 0.646199 3.18086
132 16 0.509931 3.13954
136 16 0.404419 3.09584
140 16 0.322512 3.05448
144 16 0.258533 3.01739
148 16 0.208181 2.98512
152 16 0.168256 2.95753
156 16 0.136375 2.93421
160 16 0.110758 2.91465
164 16 0.0900614 2.89835
168 16 0.073258 2.88481
172 16 0.0595553 2.87362
176 16 0.0483339 2.8644
180 16 0.0391041 2.85685
184 16 0.0314739 2.8507
188 16 0.0251259 2.84572
192 16 0.0197992 2.84174
196 16 0.0152765 2.83861
200 16 0.0113732 2.83622
204 16 0.00792924 2.83447
208 16 0.00480235 2.83329
212 16 0.00186202 2.83264
216 16 -0.00101557 2.8325
220 16 -0.00395235 2.83287
224 16 -0.007073 2.83376
228 16 -0.0105098 2.83522
232 16 -0.0144079 2.83729
236 16 -0.0189308 2.84008
240 16 -0.0242679 2.84368
244 16 -0.0306422 2.84825
248 16 -0.0383212 2.85396
252 16 -0.0476298 2.86103
256 16 -0.0589684 2.86972
260 16 -0.0728353 2.88034
264 16 -0.0898579 2.89327
268 16 -0.110836 2.90894
272 16 -0.136798 2.92785
276 16 -0.169087 2.95058
280 16 -0.209471 2.97772
284 16 -0.260308 3.00986
288 16 -0.324771 3.04748
292 16 -0.40715 3.09068
296 16 -0.513235 3.13875
300 16 -0.650698 3.18924
304 16 -0.829204 3.23626
308 16 -1.05945 3.26755
312 16 -1.34941 3.26034
316 16 -1.69529 3.17811
320 16 -2.06796 2.97601
324 16 -2.40757 2.62441
328 16 -2.64461 2.13849
332 16 -2.73437 1.57641
336 16 -2.66785 1.00805
340 16 -2.46259 0.495522
344 16 -2.15723 0.0885808
348 16 -1.80674 -0.185984
352 16 -1.46494 -0.335383
356 16 -1.1657 -0.391784
360 16 -0.92011 -0.391421
364 16 -0.725137 -0.361857
368 16 -0.572363 -0.320134
372 16 -0.452866 -0.275462
376 16 -0.359122 -0.232228
380 16 -0.285452 -0.192196
384 16 -0.227824 -0.15602
388 16 -0.183238 -0.124169
392 16 -0.149075 -0.0971182
396 16 -0.122888 -0.0750036
 
0 20 0.00446049 -0.00904002
4 20 0.00353067 -0.0120475
8 20 0.00120075 -0.0163564
12 20 -0.00404168 -0.0235432
16 20 -0.0094356 -0.0447535
20 20 0.00483414 -0.0638914
24 20 0.0089499 -0.0774119
28 20 0.012347 -0.0978097
32 20 0.0164458 -0.125362
36 20 0.0218853 -0.161978
40 20 0.0294347 -0.210854
44 20 0.0403539 -0.277001
48 20 0.0570025 -0.368587
52 20 0.0844133 -0.49996
56 20 0.135448 -0.699461
60 20 0.254052 -1.03431
64 20 0.689628 -1.71355
68 20 2.46877 -1.85752
72 20 2.58744 -0.502258
76 20 2.57017 0.0243516
80 20 2.58493 0.40167
84 20 2.61679 0.737609
88 20 2.65294 1.06954
92 20 2.67999 1.41888
96 20 2.67866 1.80117
100 20 2.61859 2.22443
104 20 2.45829 2.67565
108 20 2.16738 3.09743
112 20 1.77562 3.3956
116 20 1.3743 3.52282
120 20 1.0363 3.52104
124 20 0.779335 3.45653
128 20 0.59116 3.37288
132 20 0.453899 3.29048
136 20 0.352736 3.21685
140 20 0.27705 3.15383
144 20 0.219545 3.10097
148 20 0.175228 3.05709
152 20 0.14065 3.02085
156 20 0.113382 2.991
160 20 0.0916864 2.96647
164 20 0.0742942 2.94633
168 20 0.0602622 2.92982
172 20 0.0488776 2.91631
176 20 0.0395934 2.90527
180 20 0.0319831 2.89628
184 20 0.0257097 2.88899
188 20 0.020503 2.88313
192 20 0.0161427 2.87846
196 20 0.0124468 2.8748
200 20 0.0092616 2.872
204 20 0.00645447 2.86995
208 20 0.00390796 2.86858
212 20 0.0015147 2.86783
216 20 -0.000826996 2.86767
220 20 -0.00321719 2.8681
224 20 -0.00575825 2.86914
228 20 -0.00855895 2.87083
232 20 -0.0117389 2.87326
236 20 -0.0154335 2.87652
240 20 -0.0197999 2.88075
244 20 -0.0250247 2.88612
248 20 -0.0313327 2.89287
252 20 -0.0389995 2.90125
256 20 -0.0483674 2.91162
260 20 -0.0598671 2.92439
264 20 -0.0740482 2.94007
268 20 -0.0916216 2.95927
272 20 -0.11352 2.98276
276 20 -0.140988 3.01146
280 20 -0.175711 3.04647
284 20 -0.220017 3.0891
288 20 -0.277183 3.14086
292 20 -0.351901 3.20337
296 20 -0.45101 3.27811
300 20 -0.584574 3.3657
304 20 -0.767334 3.46417
308 20 -1.01996 3.56484
312 20 -1.36751 3.64362
316 20 -1.82713 3.64628
320 20 -2.37312 3.48
324 20 -2.89816 3.05737
328 20 -3.25821 2.39885
332 20 -3.38128 1.6292
336 20 -3.27224 0.864688
340 20 -2.96057 0.187878
344 20 -2.50095 -0.322225
348 20 -1.99066 -0.613708
352 20 -1.52732 -0.712088
356 20 -1.15615 -0.692473
360 20 -0.876174 -0.620319
364 20 -0.668889 -0.533224
368 20 -0.514945 -0.448397
372 20 -0.39909 -0.372175
376 20 -0.310478 -0.305739
380 20 -0.241998 -0.24801
384 20 -0.189544 -0.197496
388 20 -0.150593 -0.153854
392 20 -0.122409 -0.117799
396 20 -0.101853 -0.0894269
 
0 24 0.00211474 -0.00757169
4 24 0.000432187 -0.00948175
8 24 -0.00303877 -0.0115434
12 24 -0.0105583 -0.012739
16 24 -0.0253714 -0.00558878
20 24 0 0
24 24 0 0
28 24 0 0
32 24 0 0
36 24 0 0
40 24 0 0
44 24 0 0
48 24 0 0
52 24 0 0
56 24 0 0
60 24 0 0
64 24 0 0
68 24 3.65926 -0.184554
72 24 3.10872 -0.198324
76 24 2.94665 0.103389
80 24 2.91687 0.41211
84 24 2.94187 0.719227
88 24 2.99407 1.04042
92 24 3.05643 1.3951
96 24 3.10791 1.80749
100 24 3.10775 2.30731
104 24 2.97198 2.91307
108 24 2.58254 3.55129
112 24 1.96353 3.9646
116 24 1.3707 4.01849
120 24 0.946331 3.88446
124 24 0.66851 3.71223
128 24 0.486174 3.55553
132 24 0.362817 3.42545
136 24 0.276464 3.32045
140 24 0.214133 3.2363
144 24 0.167967 3.16885
148 24 0.133046 3.11462
152 24 0.106174 3.0709
156 24 0.0852055 3.03553
160 24 0.0686581 3.00686
164 24 0.0554775 2.98357
168 24 0.0448975 2.96465
172 24 0.0363487 2.94926
176 24 0.0294002 2.93676
180 24 0.0237201 2.92664
184 24 0.0190483 2.91846
188 24 0.0151782 2.9119
192 24 0.0119424 2.90668
196 24 0.0092033 2.9026
200 24 0.00684527 2.89948
204 24 0.00476902 2.89721
208 24 0.00288679 2.89569
212 24 0.0011186 2.89485
216 24 -0.000611215 2.89468
220 24 -0.00237704 2.89515
224 24 -0.00425502 2.89631
228 24 -0.00632616 2.89819
232 24 -0.00867969 2.90089
236 24 -0.0114169 2.90452
240 24 -0.014656 2.90924
244 24 -0.0185374 2.91525
248 24 -0.0232316 2.92281
252 24 -0.0289488 2.93224
256 24 -0.0359516 2.94395
260 24 -0.0445737 2.95844
264 24 -0.055245 2.97633
268 24 -0.068528 2.99841
272 24 -0.0851721 3.02567
276 24 -0.106194 3.05935
280 24 -0.133005 3.10104
284 24 -0.167607 3.15276
288 24 -0.212919 3.21714
292 24 -0.273328 3.29754
296 24 -0.355646 3.39824
300 24 -0.470826 3.52449
304 24 -0.637099 3.68195
308 24 -0.885514 3.87382
312 24 -1.268 4.0905
316 24 -1.85804 4.27637
320 24 -2.69057 4.25576
324 24 -3.57024 3.74266
328 24 -4.12261 2.76072
332 24 -4.26279 1.66653
336 24 -4.08343 0.631518
340 24 -3.61666 -0.292548
344 24 -2.89688 -0.970364
348 24 -2.11836 -1.24604
352 24 -1.49104 -1.20676
356 24 -1.05416 -1.04364
360 24 -0.760639 -0.863657
364 24 -0.56091 -0.703186
368 24 -0.42095 -0.569572
372 24 -0.319387 -0.460827
376 24 -0.242846 -0.372333
380 24 -0.183378 -0.298492
384 24 -0.138175 -0.233774
388 24 -0.10756 -0.177017
392 24 -0.0886903 -0.1316
396 24 -0.076419 -0.097932
 
0 28 0.000630241 -0.00592105
4 28 -0.00107253 -0.00684576
8 28 -0.00390749 -0.00726469
12 28 -0.0080323 -0.00609601
16 28 -0.0113076 -0.00159817
20 28 0 0
24 28 0 0
28 28 0 0
32 28 0 0
36 28 0 0
40 28 0 0
44 28 0 0
48 28 0 0
52 28 0 0
56 28 0 0
60 28 0 0
64 28 0 0
68 28 3.44945 -0.0121598
72 28 3.31274 0.0220557
76 28 3.21877 0.191986
80 28 3.20231 0.423362
84 28 3.24314 0.684761
88 28 3.32597 0.975966
92 28 3.4419 1.31183
96 28 3.58225 1.72278
100 28 3.72237 2.26919
104 28 3.75612 3.07229
108 28 3.29198 4.23931
112 28 2.08455 4.95756
116 28 1.17186 4.67766
120 28 0.708536 4.26327
124 28 0.465368 3.93992
128 28 0.324713 3.70307
132 28 0.236322 3.528
136 28 0.177193 3.39609
140 28 0.135752 3.29494
144 28 0.105666 3.21623
148 28 0.0832281 3.15427
152 28 0.0661385 3.10508
156 28 0.0529058 3.06575
160 28 0.0425241 3.03414
164 28 0.0342923 3.00865
168 28 0.0277084 2.98804
172 28 0.0224037 2.97136
176 28 0.0181021 2.95786
180 28 0.0145924 2.94695
184 28 0.0117102 2.93816
188 28 0.00932574 2.93113
192 28 0.00733427 2.92554
196 28 0.00565002 2.92117
200 28 0.0042012 2.91785
204 28 0.00292629 2.91542
208 28 0.00177106 2.91379
212 28 0.000686135 2.9129
216 28 -0.000375115 2.91272
220 28 -0.00145854 2.91322
224 28 -0.00261107 2.91446
228 28 -0.00388268 2.91647
232 28 -0.00532849 2.91935
236 28 -0.00701122 2.92323
240 28 -0.00900411 2.92828
244 28 -0.0113946 2.93472
248 28 -0.0142892 2.94284
252 28 -0.0178196 2.95299
256 28 -0.0221512 2.96561
260 28 -0.0274956 2.98129
264 28 -0.0341268 3.00071
268 28 -0.0424068 3.0248
272 28 -0.0528225 3.05471
276 28 -0.066043 3.09192
280 28 -0.0830106 3.13842
284 28 -0.10509 3.1968
288 28 -0.134322 3.27061
292 28 -0.173879 3.36477
296 28 -0.228925 3.48628
300 28 -0.308334 3.64539
304 28 -0.428431 3.8575
308 28 -0.621803 4.14595
312 28 -0.959814 4.5439
316 28 -1.60988 5.07519
320 28 -2.90192 5.57018
324 28 -4.65409 4.9736
328 28 -5.42143 3.17339
332 28 -5.44689 1.62314
336 28 -5.17859 0.302153
340 28 -4.56361 -1.00553
344 28 -3.35574 -2.08671
348 28 -2.05881 -2.20804
352 28 -1.25408 -1.80978
356 28 -0.810892 -1.40413
360 28 -0.554817 -1.08657
364 28 -0.395802 -0.84786
368 28 -0.29036 -0.668097
372 28 -0.215976 -0.531417
376 28 -0.159405 -0.426276
380 28 -0.111624 -0.342433
384 28 -0.0715884 -0.26495
388 28 -0.0526428 -0.189278
392 28 -0.0490355 -0.134285
396 28 -0.0484179 -0.0981679
 
0 32 -0.000135204 -0.00442787
4 32 -0.00148714 -0.00474294
8 32 -0.00333197 -0.00450402
12 32 -0.00534424 -0.00324461
16 32 -0.00648634 -0.000744142
20 32 0 0
24 32 0 0
28 32 0 0
32 32 0 0
36 32 0 0
40 32 0 0
44 32 0 0
48 32 0 0
52 32 0 0
56 32 0 0
60 32 0 0
64 32 0 0
68 32 3.46716 0.0149336
72 32 3.43482 0.0950261
76 32 3.41324 0.227897
80 32 3.43454 0.406872
84 32 3.50531 0.62025
88 32 3.62617 0.866494
92 32 3.80183 1.15485
96 32 4.04766 1.50884
100 32 4.40153 1.98516
104 32 4.94656 2.76569
108 32 5.3964 4.93811
112 32 1.48985 7.07744
116 32 0.522861 5.31897
120 32 0.272801 4.52361
124 32 0.16914 4.07324
128 32 0.114807 3.78267
132 32 0.0822932 3.58083
136 32 0.0611337 3.43399
140 32 0.0465527 3.32379
144 32 0.0360845 3.23926
148 32 0.0283368 3.1734
152 32 0.0224682 3.12147
156 32 0.0179426 3.08018
160 32 0.0144028 3.04713
164 32 0.0116028 3.02057
168 32 0.00936743 2.99914
172 32 0.00756909 2.98184
176 32 0.00611252 2.96786
180 32 0.00492525 2.95658
184 32 0.00395106 2.9475
188 32 0.00314562 2.94023
192 32 0.00247331 2.93447
196 32 0.00190498 2.92997
200 32 0.00141629 2.92654
204 32 0.000986386 2.92404
208 32 0.000596934 2.92236
212 32 0.00023124 2.92145
216 32 -0.000126455 2.92125
220 32 -0.000491637 2.92178
224 32 -0.000880163 2.92304
228 32 -0.00130892 2.92512
232 32 -0.00179656 2.92809
236 32 -0.00236431 2.93209
240 32 -0.003037 2.9373
244 32 -0.00384432 2.94394
248 32 -0.00482246 2.95233
252 32 -0.00601632 2.96282
256 32 -0.00748242 2.97589
260 32 -0.0092932 2.99213
264 32 -0.0115429 3.0123
268 32 -0.0143565 3.03736
272 32 -0.017903 3.06855
276 32 -0.0224161 3.10751
280 32 -0.0282274 3.15638
284 32 -0.0358224 3.21808
288 32 -0.0459366 3.29667
292 32 -0.0597343 3.39793
296 32 -0.0791578 3.53046
300 32 -0.107671 3.70766
304 32 -0.152019 3.95175
308 32 -0.227023 4.3028
312 32 -0.37161 4.84255
316 32 -0.722421 5.77151
320 32 -2.07474 7.73319
324 32 -7.59836 7.6476
328 32 -7.34567 3.04931
332 32 -6.8519 1.35189
336 32 -6.56749 0.00102642
340 32 -6.23808 -1.72669
344 32 -3.85723 -4.79305
348 32 -1.38223 -3.57024
352 32 -0.669984 -2.3628
356 32 -0.395324 -1.66997
360 32 -0.259084 -1.23342
364 32 -0.180518 -0.937391
368 32 -0.130422 -0.726983
372 32 -0.0956101 -0.573287
376 32 -0.0680847 -0.460448
380 32 -0.0368547 -0.380974
384 32 0.025594 -0.310534
388 32 0.0166745 -0.175564
392 32 -0.00797788 -0.119271
396 32 -0.0215656 -0.0883935
 
0 36 -0.000444912 -0.00323364
4 36 -0.00140789 -0.00325411
8 36 -0.0025387 -0.002862
12 36 -0.00357647 -0.00190147
16 36 -0.00408525 -0.00041441
20 36 0 0
24 36 0 0
28 36 0 0
32 36 0 0
36 36 0 0
40 36 0 0
44 36 0 0
48 36 0 0
52 36 0 0
56 36 0 0
60 36 0 0
64 36 0 0
68 36 3.54066 0.0196926
72 36 3.54312 0.106107
76 36 3.56354 0.216731
80 36 3.61891 0.356138
84 36 3.71971 0.52247
88 36 3.87403 0.714574
92 36 4.09492 0.933838
96 36 4.4116 1.18286
100 36 4.89809 1.45847
104 36 5.77925 1.70331
108 36 7.74718 1.31701
112 36 0 0
116 36 0 0
120 36 0 0
124 36 0 0
128 36 0 0
132 36 0 0
136 36 0 0
140 36 0 0
144 36 0 0
148 36 0 0
152 36 0 0
156 36 0 0
160 36 0 0
164 36 0 0
168 36 0 0
172 36 0 0
176 36 0 0
180 36 0 0
184 36 0 0
188 36 0 0
192 36 0 0
